study	health status	component_1	component_2	component_3	component_4	component_5	component_6	component_7	component_8	component_9	component_10	component_11	component_12	component_13	component_14	component_15	component_16	component_17	component_18	component_19	component_20	component_21	component_22	component_23	component_24	component_25	component_26	component_27	component_28	component_29	component_30	component_31	component_32	component_33	component_34	component_35	component_36	component_37	component_38	component_39	component_40	component_41	component_42	component_43	component_44	component_45	component_46
Horstmann	healthy	-0.2139139932876535	0.7346241023344438	0.5677198045233476	-0.4761017468302794	-0.5847859382424101	-1.1561591890520218	-0.7555296761620687	1.8827369007111776	-1.2796008778144117	1.0782692824324729	0.8637220518140933	0.6864656931637323	-1.0609774101200855	-0.30252986732220005	-0.22094334606758154	-0.14198318258092277	-0.17903934573528932	0.9465046307644758	-1.386715919675522	0.7732081071546651	-0.17401686729282628	-1.2240333452998557	1.846031558229243	1.1586844454671619	0.03277447851684742	0.251770362435485	0.7714126034224281	-0.5170426308324165	1.4256429112087716	0.6099395684208154	0.6175623032013108	-0.9391563781320391	-0.5236671454997243	0.6484440648082843	-0.04751805591038224	-1.8021402306485368	-0.5175138367644871	0.8538243692259646	1.5469333200410968	0.2471788296299879	-0.574467115466831	-0.5015711970481356	0.16836956771952696	-0.4162431919040137	0.5440115097786775	1.1348335867771302
Horstmann	healthy	-1.3998046208879982	-0.61673325766213	-0.7541344004494734	0.7064614689166832	0.24724816678351727	-0.12927209900457115	1.4984851211422545	-0.5428363034894205	0.6918775514712868	0.7775233214666634	0.051028079011354685	-0.5100550569332521	0.5612511476607671	0.7364993896027735	1.5644433578722614	1.8060159481236313	0.6314330455041312	-0.5727947896364542	1.1247435531523295	-0.9428049871930868	-0.05808168808010818	1.229931101396009	0.6140564257455137	0.5357645871088088	-0.9202538077755781	0.7517634859358728	0.1353148876140403	1.525694642444475	0.22633252062929074	-0.37639816980293245	-0.6798971627685776	0.8230104671551141	-0.3589322110332426	-0.5081903269299481	0.8088545501844367	1.0146215655248543	-0.25172112353358084	1.7628917284081886	0.7848062032396206	0.7191099004454142	-0.5955037040447996	0.5143402560644494	-0.24313957832414818	-0.30068410201450474	0.1469845743870145	-0.21514816107410187
Horstmann	healthy	-2.211179677788734	-1.048939436162519	0.8782590793924093	2.1105117607510033	1.997372969213944	-2.882896105505827	-4.167489255586071	-0.29933769077583666	1.1799447274432346	0.2256125841031424	-1.4814832399129634	-1.179897159996915	0.21383218606629759	0.9931315185532882	-0.9421599657087388	-0.3232401001532901	0.5063163670453601	-0.7000528045320679	0.9070405255380992	1.0829461828681892	-0.579787391820336	0.716510278175449	-3.1715862007454123	0.38709949589509646	-1.8246242145175686	0.7566722970346171	0.6480116680833556	-1.356394086122989	-0.1859266681517388	0.4406803866971605	-0.8633679472540328	0.8641697158378077	-2.1526943107235645	-0.8948102393614451	-0.3368615062027133	0.7536068831247216	-0.8942798053774429	1.1283042278093547	-0.5844519777993972	0.8680709115373207	-0.37921011597484366	-1.580926837323841	-0.06233509304207666	0.168749967073656	-0.33896794234558214	0.45677390520605105
Horstmann	healthy	1.29489859618125	-0.9022115174071494	-2.104281286543146	-1.8569441207566617	1.4555701917012376	-1.1745422402502221	-1.5331822353882845	-0.898890476994207	1.135662005065903	0.053699886633221526	0.06572516802147654	1.9821585019520294	-0.8384283293226921	-2.1227238493556415	-0.024352997880476752	0.14278336199090724	0.1942379378453416	0.012381875469502925	-0.7658165474260162	-1.4398028937260434	-0.5249598041488648	0.8377090847112405	-0.861390706516965	0.9509995349661392	0.3447849252262927	0.5093478936417908	0.49756393554706047	-0.8476617085117035	-0.48737503753616884	0.28754059378338936	0.6794434893505845	1.1630627005954852	0.6988842016306733	-1.838564736108081	0.845718109731487	-0.37139809526397705	-0.00603662469096688	0.30504063782204227	-1.263495604897907	-1.8181021288158294	0.44125304057313375	-2.6899256762813155	0.22513688056016787	2.3276590502340944	-0.017626198475777687	-0.7000335884153774
Horstmann	healthy	0.07448917668441837	0.10237639339465834	-0.6928784273898718	-2.0012451600870755	0.36275903264403964	0.6566705022280173	-0.7911852960250306	0.4092710620771066	1.8043025138871471	-0.6006713139926212	-0.2549469725938201	-2.0779148165855372	0.6897750565090219	-0.3097982410133576	-0.0278781519143219	-0.24058321104627042	-1.4343313194480207	0.25050248147174214	-0.5414502303608596	-0.571174749164511	1.475545738392596	0.4727774304706716	-0.0013320829309170466	-0.25589112579298046	1.090218682714535	0.7523278660658325	0.8306322181123958	-0.8665996607703617	0.27458187626131847	-1.3856488751517098	0.36257989174936944	-0.022818981242650662	0.09193673014031448	0.29473038007200336	0.4274220934691445	-0.13044795907724546	-0.8271657517853476	0.14976936107035999	-2.0516137040787203	-0.5571609653330212	0.05711278608155862	-0.8751408110035852	-0.861025709580512	0.7889781123826162	-0.1907975263619959	-0.4358038132213035
Horstmann	healthy	0.20824047560005515	-0.13401396868972482	1.110635885211592	0.888622319012094	0.7596412472620425	0.9222734705527995	-0.8910769530030881	-0.36532324280584094	-1.3196802704851214	-0.8549997350804546	0.5080316850152299	1.0087489817642576	0.16177004404899256	0.3816006948298088	1.1584659253272414	-0.47644699773896315	3.008725903484332	3.241033892509976	1.1894106224264502	-0.430275877226595	-0.5995035094442756	-0.9397284355119434	-0.23793791830392833	0.015081326535107742	3.015350149856733	0.0276821351763175	1.4223093477769717	0.34267323116905807	-0.8547776446801154	0.11818263858129	-1.1424055379488756	1.319289979283825	0.028717985724212684	-1.968253809940299	-0.4518276730958264	-0.38947493094121216	-0.28466812537882497	1.303882555902644	0.5421191733499281	-0.7829686354456385	0.7215322449712772	-1.3579858239460914	-2.512733774275021	-2.7457798447217865	-1.6366350820928908	2.7174317417361586
Horstmann	healthy	-1.6505513968977619	-4.130332182209224	-2.3920461224215424	1.7802491519432704	-1.996333727689013	0.4159595789732782	1.5114347558939647	0.4761545908354309	-4.012393737323552	2.6203522062057116	0.3621724851658589	-0.23304012275298963	-1.4670285840505504	1.366218983447864	-0.8228398686228995	1.1696489780610877	0.30271991881889715	2.099678056776154	-0.982433170286707	-0.9078331713533592	2.305751365448804	1.3313818766120915	0.945020061082642	-2.0277979241347137	-0.04411125973168997	1.4914799436118449	2.0550858741135816	1.4517757874571988	0.4509937335771926	-0.8763762344669737	1.6573060161487903	-0.23961598432733353	1.654404672700503	-1.3348328300475407	-2.2703016773601994	-0.7959518577177985	-1.6550080728019492	-2.733982976058394	-1.3184920677184215	0.05879337925698467	-0.16470073933345664	-1.5368931167846522	0.611682607727464	-0.9698300572215045	1.24401087301211	-1.6211536094244048
Horstmann	healthy	1.7198439600077502	4.048311589329103	-0.6694706456222391	-0.181841057755811	0.9355954497575236	-1.201618256102499	0.6104462467376388	0.14830374517984568	-0.029478852361497873	0.3476785777028746	1.1532774507812693	0.763446757785823	1.8447133241652804	-0.6451582938625221	-0.6379186850130656	1.1522060438188102	-0.17785748264567508	-0.03166968392277247	0.8462273363428833	-1.411437655774532	1.4005671906392794	0.5843141885409822	-0.4054415873706531	0.04300182654822535	1.8955299241206909	0.7105347545463251	-0.7891407034407707	0.0403333955213048	0.6201234032503451	0.31234867135295424	-0.2595083124888578	-0.017088933575452953	-1.0262971950966802	-0.312540738644156	-0.09516126095272359	-0.23657539052517776	-0.08348495663364124	0.9674726249626708	-1.8068286400461233	-0.30174709604179245	0.21268556544665623	0.3742164724222415	-0.5584002142077875	-1.3093002681326673	-0.6546857658515638	-0.024554245495264106
Horstmann	healthy	-0.5459392057509364	-0.13930169604773285	1.4512081849007814	0.7309761731394138	2.216552819561118	0.4252974503448615	-1.799475842259598	-0.7542526875367986	-1.2943090217443127	0.4718826419181796	-0.0009148871490704093	2.057889192863546	1.8248705295552259	-1.0752478091103976	-1.903792299306833	-1.6678121785856188	1.1800128142271153	-0.3617161066996632	-0.20720543360018112	0.7085638947458506	2.6138170284219493	1.4293979121691902	1.1348771392468535	1.7242521360895695	-0.2635043662404473	0.6814638395552113	-1.0390499289102755	-1.5762982885822046	0.13622832330033233	-0.4525612961924636	1.064356424768088	-1.1085636037948208	0.24175539418723294	1.0661269152930068	2.127495690672458	-0.9051635101265045	0.47966080854018944	-1.1736981661352812	1.9331387576389478	-1.7141577861750186	-1.8495048826431733	-0.5995996847208658	-0.582305234144478	-0.6448761018769211	1.1598055633080062	1.0894809342847944
Horstmann	healthy	-0.945239546819993	1.218678175887501	-0.21337234641195477	-0.19952209664454412	1.406499522878083	-0.13066739849248604	-2.3308990269025385	0.24020167447582655	1.4690363938192592	1.2500151400661126	0.5194318722085647	1.3229673771320514	-2.944826325816985	1.4099451128910072	-0.7091821147718478	0.30943187593254373	1.0125782513965862	-1.0933860507036393	1.7605991323947499	-0.8702744011214198	-1.2382190270812232	0.768668313776184	0.3403313791610588	-0.7588917196040516	0.5168498651416367	-2.482587636742802	-0.858975769891985	-1.7708098788062538	2.168998444466424	-0.6078135459384427	1.7186994233762898	-0.6164360611262084	0.47286569373493526	0.05827597482678752	0.8146091067469664	-0.24638355543663493	2.6751784415818647	0.19080882062288326	-0.5465615505583746	-0.25589893946214776	0.385174731552861	-0.4509582219432324	1.8857424665507794	-0.6022120311345284	-0.5875919442982869	-0.4862036450831171
Horstmann	healthy	-1.1711405892931035	0.2654718072609236	-0.38453792192828484	0.9462000239547103	-0.364133845856698	-1.1774354639732516	-0.7720618847080978	2.21892932066132	0.6299164164590015	0.9233347816300175	-0.04058229368560059	-0.6568892490176967	1.3376878981428864	1.8452509284878513	0.6412585050297228	0.020436419933099345	0.46561997263719834	1.5309327154045111	0.8702448861854221	-0.9295406375194786	0.39232510568523077	1.921416456378321	0.8933249224814634	0.33787776254834023	0.5313598926164501	0.5750634254077952	-0.18052579266708282	0.7290313171076065	-0.9212239971895277	-0.3765577427113626	1.7801037171323957	0.4105662623682088	0.7806944560982553	1.5318327294701266	1.4414938775287631	0.4719041902552909	-0.6099966229652913	0.4250997483846969	0.1827464128312808	-0.20751541882325933	0.3032269265983591	-0.7632736063912038	0.2655367179106246	-0.8718305025345628	-2.04168335331933	-0.14855684274272885
Horstmann	healthy	1.663618339217999	0.16880101371699055	-0.49410183248705064	-0.49217862220071595	-0.7049057842379733	-0.7202563620999567	0.3400500966309543	-0.08968440173131305	2.4321493260255	0.5929399503259721	-1.079953926709369	0.4647422499513824	-0.9798659604449347	0.006083207995413308	-0.6735061107146948	2.3201349455539866	1.4940952117883888	-2.3197822073885868	-1.552665851515678	0.3021326033197096	-0.6644358037095135	0.3336533771253217	-0.5603043839840742	-0.6994634024057254	1.3630080192980603	-0.11193770760096197	1.420274786111796	0.48738122510731674	-0.7835152012397156	0.6615140684150239	-0.42844717449162023	0.5704357409015333	-1.0797280726795873	0.5070922795548263	-1.9527698379190466	-1.1046936555621212	-1.015742723336459	1.082746969163104	0.664641955399919	0.778890775400843	-0.29202681475849424	0.6452782252459137	-0.4504637346115808	-0.4524151854074842	0.20553650072747734	-0.8982313789177444
Horstmann	healthy	1.757846002166979	-2.2017818439445866	-2.9669984080972958	0.25854613367591067	1.01940231983943	-1.1499836845433071	-0.9514228130662888	-2.008111273600488	0.9544228002319896	-0.8371822799158748	1.4314176439234507	2.1739507807042484	-0.7596116496582992	-1.1595589341082009	1.2060005017658413	-0.2775762187262556	-1.0839150272713227	1.3645935997420393	0.0703442567860124	-1.2850572515839034	0.33985642522094645	-0.2708003677944132	-0.3902692005978794	1.6087255467986983	1.6669185644710378	1.1471260960549972	-0.2743453985749955	-0.36489695532308736	-1.1805234684090922	0.5516613411474849	-0.9622673798619791	0.4293916797664965	2.035804292714187	-1.9947472299861875	0.06711370741734714	-0.5808366001164622	1.2607504439488275	1.4065281952740147	0.06727497284246929	-0.4814107357879101	-0.6469536444266842	-1.636464909050732	0.4848492394111587	1.4250102465207624	2.261649218659205	-0.4450796351523061
Horstmann	healthy	1.4106103077436658	-0.24590153836848047	0.47484563181696765	1.4943200737581213	-0.40118614082615744	0.6774614637125884	-0.7631649248085999	-0.7822559094870226	0.11092455212854456	-0.4084400279110998	-0.06524283507906374	-1.1882084955004948	0.29522266574224965	-1.1510099022410334	1.6315044106905408	-0.28573964977125244	0.9063716495924603	0.7523298541455813	-2.1949782082764884	0.02738490831840521	0.19156215295648557	1.2187143835815935	0.783470537384704	-0.20963796073304808	0.1702509225984701	-0.4348755271341539	-0.38228484407546914	1.5642617187013839	-2.3571707377074453	0.6172665265463996	-0.5472163668752432	-0.12127955922272	-0.19189016410128373	0.45198652690977675	0.945244257780018	-0.46876781184784944	-0.05404324040398641	1.2340512090262201	-0.19301206884918937	0.029456779395759768	-0.7603886959397106	0.2449989508148759	0.418322482786155	-0.29979956315575945	-0.887273180712816	1.0478233673395692
Horstmann	healthy	0.1683502266304962	1.1053126597871379	-1.7939100822459102	-0.6035106974950405	-0.21671138743824808	-0.8276295558461224	-0.2979710603416002	0.0724000207632537	-0.6943055825480746	-0.4357058659578895	-1.2397488288195968	-0.9458472874375417	0.3215829108868559	0.05047916745614002	-0.34851523382442334	-0.4925928581957695	0.20576085759101168	-0.3307134346370567	0.6920421577728039	0.3657307238648493	0.3975426400405727	-0.17881469849925968	0.31726701426710824	-0.18900606781930535	0.16996119737028184	1.3308078917698247	-0.3481247225131733	0.2878258610669714	0.1815224153338109	-1.0810950580916197	-0.5839576774597564	0.30875718833907045	0.03144765698601153	0.3779581336359354	0.69892329513238	0.09849882079871622	0.33964458590902813	0.633139610786179	-0.37630617683620127	-0.9474291901627127	1.1613600073982298	-0.028197924682974523	0.37759824983222606	0.7143504185369541	0.5062701616606831	-0.3536410075877346
Horstmann	healthy	-1.2162210768170258	-0.46278941466780915	-0.0890746733569306	-1.1653029469169036	1.0816469334943994	1.1706903531817554	-0.5205406075391703	0.13507941625367578	1.480721539524855	-0.22219025227914935	-0.40044224546418167	-1.6561865848902495	-1.0592862198509092	1.021008428667784	-0.5006362950776422	-0.5692101556570844	-1.4901241438358233	1.5701702736420697	-0.21905774565572927	-1.0626259357690317	-0.17158864072327562	-0.5912183877130393	0.3652190064772137	1.3158309171297091	-0.37944745384879586	-1.3496258002759627	0.7200115809262616	-0.4873363884065018	-0.5033254488114428	1.9518324903340838	-0.12474122277795667	1.1622686719489248	0.6892360644999849	0.32699200096642167	-1.3783711335916948	-0.7210886541022984	0.6476532077951895	-1.1335174084907402	-0.9044291501225988	-0.15675498661196313	-1.3879713017348736	1.3891159083395082	-0.7815772496635128	0.1494155924023641	-1.517624621466148	1.1256195275461731
Horstmann	healthy	-2.1638944469130403	-0.9554658584311866	0.6655139056446908	1.1469561174735576	0.7053962293280822	1.9606883750695516	1.5900553661537231	-0.4083484911232724	0.6470560049649878	0.36232794512724853	0.4297593002454175	0.43022905195215816	0.4643643552289315	0.19256026535481066	0.9952666434109376	0.3519036372393201	1.073396108544642	1.1645606962980586	0.21720881545088644	-1.2582725710865412	-0.7899484227853425	-1.9390092383372692	-1.4320024579744384	0.4571702932995708	0.0019903764391053613	-0.615468734635726	2.509175274983477	-0.8964496141200632	-0.04791656397511128	-1.578870497091954	-0.23139718876230228	0.8852536573100963	-0.9253514039998454	-0.9353621900479532	0.3758064210175521	-0.774984775658787	0.017606910783237485	0.6109004593632055	1.1503365600171536	-1.3549375825755343	-0.7636610856926631	0.09174997881727076	1.272360487408098	-0.22990037476260305	0.19716681880292106	-0.5443560445744731
Horstmann	healthy	-0.1525122874967125	0.6803983467571345	-1.1517560779397003	-0.4249198749236932	0.1055804760359664	1.1002395376205232	-0.7251404596026105	-1.774415012192352	0.20269422542545185	-1.2717192840763794	1.8296664525162019	1.0700618587632194	1.5980118952575224	1.7113791495446615	0.1123793794470886	-1.1702401155159101	-0.7671976579549166	-0.24035469296033632	0.31864123247097037	-0.8253474533040611	-0.019178867679069758	1.1824327675409256	-0.9022199111920982	2.08273835514271	-0.32184424839565795	0.08840056444502052	-0.10860894600461342	-1.4184196949929158	1.0665449037302555	0.13493340612713445	-1.328674166319556	-0.15940556382383966	0.29820721679418705	0.9771154082400707	0.01740763081566477	-0.17586539283367086	-0.3819907402618707	-0.9171528987279208	1.4969630110101344	-0.5185129116048813	-0.4739584732106109	-0.4002452283686597	-0.29828010957469875	-0.18592285298137823	0.7750015535402782	-0.35297304290430986
Horstmann	healthy	-0.44790665076578223	-0.08745200203973517	1.1147594233559315	-0.5793924718440076	1.2944596292571495	-2.3108845067441632	-1.330354563093689	1.9621863224530296	-0.24834122564459005	-0.3977987390754214	-0.5178969223430528	-0.9641641324067264	0.28022969169741635	1.6415094962119678	-0.40049377094571037	0.5141380456478539	-0.6626782082762903	0.021861086526077843	-0.32062333413394906	0.2802565656129432	-0.7898338931970866	-0.6526133812125278	-0.2821801886524279	1.6270876688726388	-1.1509282744372096	0.7652484468404999	0.47732724327329945	0.7521674623126569	-0.45410612073921597	-1.0049371761633132	0.7518994491872364	-0.5085331657503185	0.19759052151539794	0.9366948834590496	0.20053046301405908	1.0060193204305927	0.3137324675220675	-0.441901548672725	0.3043141640698697	1.0156707010470687	0.9560439186966989	-0.7029141461589732	-0.9591879096442852	0.09670130210006092	-0.5220172088451354	0.6797472691315879
Horstmann	healthy	-1.963536302627875	-0.9963460050881956	-0.05798881226402626	0.8026346590663487	0.20291517817740135	0.27027980536991525	-0.5588149125596863	-0.516731221883507	-0.026115094300825942	0.117467588524531	-1.3356259671698858	2.279750268218206	2.150622863876041	0.4899009863446908	-0.1426926947055766	0.895676030484052	0.05128765496853288	1.034410210640509	-0.6393449566374949	-0.40371067468896027	1.0803656034582045	1.30319489229565	-0.8052223169996552	-1.6386749095600983	0.9083837449489565	0.5709429168831962	-1.663311906021352	0.575656855317217	-2.0270086675782255	-0.6973679466532339	0.7897368433941846	0.4581053191185727	-2.4958934114321774	-0.36638661852221915	0.32841162527525447	-0.6520919498263105	1.1002025732104648	-1.2629416593027816	-0.09871618107386307	0.25708975229364994	0.6607854609189002	1.9130529958773999	0.5007076531707104	-0.8440516553465038	-1.0272894961950874	0.7761923905604163
